article_id,year,author
1065,2013,Esther Hoffman
1065,2013,Sharon L Thompson-Schill
1066,2013,Angelina R Sutin
1066,2013,Paul T Costa
1066,2013,Wayne Chan
1066,2013,Yuri Milaneschi
1066,2013,William W Eaton
1066,2013,Alan B Zonderman
1066,2013,Luigi Ferrucci
1066,2013,Antonio Terracciano
1067,2013,Heather R Bailey
1067,2013,Jeffrey M Zacks
1067,2013,David Z Hambrick
1067,2013,Rose T Zacks
1067,2013,Denise Head
1067,2013,Christopher A Kurby
1067,2013,Jesse Q Sargent
1068,2013,Yigal Attali
1069,2013,Lisa M Jaremka
1069,2013,Christopher P Fagundes
1069,2013,Juan Peng
1069,2013,Jeanette M Bennett
1069,2013,Ronald Glaser
1069,2013,William B Malarkey
1069,2013,Janice K Kiecolt-Glaser
1070,2013,Timothy F Brady
1070,2013,Talia Konkle
1070,2013,Jonathan Gill
1070,2013,Aude Oliva
1070,2013,George A Alvarez
1071,2013,Manuela Piazza
1071,2013,Pierre Pica
1071,2013,Véronique Izard
1071,2013,Elizabeth S Spelke
1071,2013,Stanislas Dehaene
1072,2013,Daniel H Lee
1072,2013,Joshua M Susskind
1072,2013,Adam K Anderson
1073,2013,Samantha J Heintzelman
1073,2013,Jason Trent
1073,2013,Laura A King
1074,2013,Philip M Fernbach
1074,2013,Todd Rogers
1074,2013,Craig R Fox
1074,2013,Steven A Sloman
1075,2013,Marjorie Rhodes
1075,2013,Lisa Chalik
1076,2013,Narayanan Srinivasan
1076,2013,Nick Hopkins
1076,2013,Stephen D Reicher
1076,2013,Sammyh S Khan
1076,2013,Tushar Singh
1076,2013,Mark Levine
1077,2013,Mathew P White
1077,2013,Ian Alcock
1077,2013,Benedict W Wheeler
1077,2013,Michael H Depledge
1078,2013,Kristina M Durante
1078,2013,Ashley Rae
1078,2013,Vladas Griskevicius
1079,2013,Michael Ramscar
1079,2013,Melody Dye
1079,2013,Joseph Klein
1080,2013,Jennifer S Trueblood
1080,2013,Scott D Brown
1080,2013,Andrew Heathcote
1080,2013,Jerome R Busemeyer
1081,2013,Christine D Wilson-Mendenhall
1081,2013,Lisa Feldman Barrett
1081,2013,Lawrence W Barsalou
1082,2013,Laura N Young
1082,2013,Sara Cordes
1083,2013,Stephanie C Goodhew
1083,2013,Davood G Gozli
1083,2013,Susanne Ferber
1083,2013,Jay Pratt
1084,2013,Philippe Bernard
1084,2013,Sarah J Gervais
1084,2013,Jill Allen
1084,2013,Olivier Klein
1085,2013,Michael J Tarr
1086,2013,Erika Baker
1086,2013,Katherine H Shelton
1086,2013,Eugenia Baibazarova
1086,2013,Dale F Hay
1086,2013,Stephanie H M van Goozen
1087,2013,Taosheng Liu
1087,2013,Mark W Becker
1088,2013,Jean-Louis van Gelder
1088,2013,Hal E Hershfield
1088,2013,Loran F Nordgren
1089,2013,Daniel Randles
1089,2013,Steven J Heine
1089,2013,Nathan Santos
1090,2013,Jonathon N Cummings
1090,2013,Sara Kiesler
1090,2013,Reza Bosagh Zadeh
1090,2013,Aruna D Balakrishnan
1091,2013,Janina A Hoffmann
1091,2013,Bettina von Helversen
1091,2013,Jörg Rieskamp
1092,2013,Liam J Norman
1092,2013,Charles A Heywood
1092,2013,Robert W Kentridge
1093,2013,Christopher K Hsee
1093,2013,Jiao Zhang
1093,2013,Cindy F Cai
1093,2013,Shirley Zhang
1094,2013,David E Anderson
1094,2013,Edward K Vogel
1094,2013,Edward Awh
1095,2013,Xing Tian
1095,2013,David E Huber
1096,2013,David L Strayer
1096,2013,Nathan Medeiros-Ward
1096,2013,Jason M Watson
1097,2013,Adam M Grant
1098,2013,Jiaying Zhao
1098,2013,Naseem Al-Aidroos
1098,2013,Nicholas B Turk-Browne
1099,2013,Catherine T Shea
1099,2013,Erin K Davisson
1099,2013,Gráinne M Fitzsimons
1100,2013,Yarrow Dunham
1100,2013,Eva E Chen
1100,2013,Mahzarin R Banaji
1101,2013,Ed O'Brien
1102,2013,J Brendan Ritchie
1102,2013,Thomas A Carlson
1103,2013,Stefanie I Becker
1103,2013,Charles L Folk
1103,2013,Roger W Remington
1104,2013,Elyana Saad
1104,2013,Juha Silvanto
1105,2013,A Ross Otto
1105,2013,Samuel J Gershman
1105,2013,Arthur B Markman
1105,2013,Nathaniel D Daw
1106,2013,Rebecca Neel
1106,2013,Samantha L Neufeld
1106,2013,Steven L Neuberg
1107,2013,Zlatan Krizan
1107,2013,Kate Sweeny
1108,2013,Andrew Edward White
1108,2013,Yexin Jessica Li
1108,2013,Vladas Griskevicius
1108,2013,Steven L Neuberg
1108,2013,Douglas T Kenrick
1110,2013,Dorothy Cowie
1110,2013,Tamar R Makin
1110,2013,Andrew J Bremner
1111,2013,Sarah Dolscheid
1111,2013,Shakila Shayan
1111,2013,Asifa Majid
1111,2013,Daniel Casasanto
1112,2013,Simon Fischer-Baum
1112,2013,Brian D Gonsalves
1113,2013,Alice M Graham
1113,2013,Philip A Fisher
1113,2013,Jennifer H Pfeifer
1114,2013,Michael D Mrazek
1114,2013,Michael S Franklin
1114,2013,Dawa Tarchin Phillips
1114,2013,Benjamin Baird
1114,2013,Jonathan W Schooler
1115,2013,H Henny Yeung
1115,2013,Janet F Werker
1116,2013,Daniel M T Fessler
1116,2013,Colin Holbrook
1117,2013,Susan T Charles
1117,2013,Jennifer R Piazza
1117,2013,Jacqueline Mogle
1117,2013,Martin J Sliwinski
1117,2013,David M Almeida
1118,2013,Ian S Penton-Voak
1118,2013,Jamie Thomas
1118,2013,Suzanne H Gage
1118,2013,Mary McMurran
1118,2013,Sarah McDonald
1118,2013,Marcus R Munafò
1119,2013,Stephan Lewandowsky
1119,2013,Klaus Oberauer
1119,2013,Gilles E Gignac
1120,2013,Harrison J Kell
1120,2013,David Lubinski
1120,2013,Camilla P Benbow
1121,2013,David D Vachon
1121,2013,Donald R Lynam
1121,2013,Thomas A Widiger
1121,2013,Joshua D Miller
1121,2013,Robert R McCrae
1121,2013,Paul T Costa
1122,2013,Richard Cook
1122,2013,Rebecca Brewer
1122,2013,Punit Shah
1122,2013,Geoffrey Bird
1123,2013,Michael J Beran
1123,2013,J David Smith
1123,2013,Bonnie M Perdue
1124,2013,Ming-Te Wang
1124,2013,Jacquelynne S Eccles
1124,2013,Sarah Kenny
1125,2013,Andrew Hollingworth
1125,2013,Michi Matsukura
1125,2013,Steven J Luck
1126,2013,Robert Plomin
1126,2013,Claire M A Haworth
1126,2013,Emma L Meaburn
1126,2013,Thomas S Price
1126,2013,Oliver S P Davis
1127,2013,Eugene M Caruso
1127,2013,Leaf Van Boven
1127,2013,Mark Chin
1127,2013,Andrew Ward
1128,2013,Sung-Ho Kim
1128,2013,Jacob Feldman
1128,2013,Manish Singh
1129,2013,Adam D Galinsky
1129,2013,Erika V Hall
1129,2013,Amy J C Cuddy
1130,2013,Rose M Scott
1130,2013,Renée Baillargeon
1131,2013,Hugo Bruggeman
1131,2013,Clara Kliman-Silver
1131,2013,Fulvio Domini
1131,2013,Joo-Hyun Song
1132,2013,Lynne C Vincent
1132,2013,Kyle J Emich
1132,2013,Jack A Goncalo
1133,2013,Timo Mäntylä
1134,2013,Agnès Alsius
1134,2013,Kevin G Munhall
1135,2013,Joseph C Franklin
1135,2013,Kent M Lee
1135,2013,Eleanor K Hanna
1135,2013,Mitchell J Prinstein
1136,2013,Kyungmi Kim
1136,2013,Do-Joon Yi
1137,2013,J Kiley Hamlin
1137,2013,Neha Mahajan
1137,2013,Zoe Liberman
1137,2013,Karen Wynn
1138,2013,Jodi L Whitaker
1138,2013,André Melzer
1138,2013,Georges Steffgen
1138,2013,Brad J Bushman
1139,2013,Nicholas J Kelley
1139,2013,Ruud Hortensius
1139,2013,Eddie Harmon-Jones
1140,2013,Shu-Guang Kuai
1140,2013,Zoe Kourtzi
1141,2013,Jan Wacker
1141,2013,Erik M Mueller
1141,2013,Diego A Pizzagalli
1141,2013,Jürgen Hennig
1141,2013,Gerhard Stemmler
1142,2013,Nicole Legate
1142,2013,Cody R DeHaan
1142,2013,Netta Weinstein
1142,2013,Richard M Ryan
1143,2013,Gert Cornelissen
1143,2013,Michael R Bashshur
1143,2013,Julian Rode
1143,2013,Marc Le Menestrel
1144,2013,Sarah D Pressman
1144,2013,Matthew W Gallagher
1144,2013,Shane J Lopez
1145,2013,Alexandra M Murray
1145,2013,Anna C Nobre
1145,2013,Ian A Clark
1145,2013,André M Cravo
1145,2013,Mark G Stokes
1146,2013,Timothy P Brawn
1146,2013,Howard C Nusbaum
1146,2013,Daniel Margoliash
1147,2013,Zhisen Jiang Urgolites
1147,2013,Justin N Wood
1148,2013,Emily K Bloesch
1148,2013,Christopher C Davoli
1148,2013,Richard A Abrams
1149,2013,Renée K Biss
1149,2013,K W Joan Ngo
1149,2013,Lynn Hasher
1149,2013,Karen L Campbell
1149,2013,Gillian Rowe
1150,2013,Peggy L St Jacques
1150,2013,Daniel L Schacter
1151,2013,Kenneth A Dodge
1151,2013,Jennifer Godwin
1152,2013,Margaret Stroebe
1152,2013,Catrin Finkenauer
1152,2013,Leoniek Wijngaards-de Meij
1152,2013,Henk Schut
1152,2013,Jan van den Bout
1152,2013,Wolfgang Stroebe
1153,2013,Priyanka D Joshi
1153,2013,Nathanael J Fast
1154,2013,Frederick Verbruggen
1154,2013,Christopher D Chambers
1154,2013,Gordon D Logan
1155,2013,Lynne M Reder
1155,2013,Lindsay W Victoria
1155,2013,Anna Manelis
1155,2013,Joyce M Oates
1155,2013,Janine M Dutcher
1155,2013,Jordan T Bates
1155,2013,Shaun Cook
1155,2013,Howard J Aizenstein
1155,2013,Joseph Quinlan
1155,2013,Ferenc Gyulai
1156,2013,Erik Van der Burg
1156,2013,Edward Awh
1156,2013,Christian N L Olivers
1157,2013,Eric Hehman
1157,2013,Jordan B Leitner
1157,2013,Matthew P Deegan
1157,2013,Samuel L Gaertner
1158,2013,Ben R Newell
1158,2013,Christopher P Moore
1158,2013,Andy J Wills
1158,2013,Fraser Milton
1159,2013,Romana Khan
1159,2013,Kanishka Misra
1159,2013,Vishal Singh
1160,2013,Luxi Shen
1160,2013,Oleg Urminsky
1161,2013,Elisabeth Conradt
1161,2013,Jeffrey Measelle
1161,2013,Jennifer C Ablow
1162,2013,Susan C South
1162,2013,Robert F Krueger
1163,2013,Iris K Schneider
1163,2013,Anita Eerland
1163,2013,Frenk van Harreveld
1163,2013,Mark Rotteveel
1163,2013,Joop van der Pligt
1163,2013,Nathan van der Stoep
1163,2013,Rolf A Zwaan
1164,2013,Angelina R Sutin
1164,2013,Antonio Terracciano
1164,2013,Yuri Milaneschi
1164,2013,Yang An
1164,2013,Luigi Ferrucci
1164,2013,Alan B Zonderman
1165,2013,Rachel M Calogero
1166,2013,Liat Goldfarb
1166,2013,Anne Treisman
1167,2013,Lara C Foland-Ross
1167,2013,J Paul Hamilton
1167,2013,Jutta Joormann
1167,2013,Marc G Berman
1167,2013,John Jonides
1167,2013,Ian H Gotlib
1168,2013,Yona Kifer
1168,2013,Daniel Heller
1168,2013,Wei Qi Elaine Perunovic
1168,2013,Adam D Galinsky
1169,2013,Bernd Simon
1169,2013,Frank Reichert
1169,2013,Olga Grabow
1170,2013,Timothy A Salthouse
1171,2013,Lisa M Jaremka
1171,2013,Ronald Glaser
1171,2013,Timothy J Loving
1171,2013,William B Malarkey
1171,2013,Jeffrey R Stowell
1171,2013,Janice K Kiecolt-Glaser
1172,2013,Jason Low
1172,2013,Joseph Watts
1173,2013,Uri Simonsohn
1173,2013,Francesca Gino
1174,2013,Robert A Ackerman
1174,2013,Deborah A Kashy
1174,2013,M Brent Donnellan
1174,2013,Tricia Neppl
1174,2013,Frederick O Lorenz
1174,2013,Rand D Conger
1175,2013,Nathan Witthoft
1175,2013,Jonathan Winawer
1176,2013,Maryam G Hamedani
1176,2013,Hazel Rose Markus
1176,2013,Alyssa S Fu
1177,2013,Juliano Laran
1177,2013,Anthony Salerno
1178,2013,Vladas Griskevicius
1178,2013,Joshua M Ackerman
1178,2013,Stephanie M Cantú
1178,2013,Andrew W Delton
1178,2013,Theresa E Robertson
1178,2013,Jeffry A Simpson
1178,2013,Melissa Emery Thompson
1178,2013,Joshua M Tybur
1179,2013,Welber Marinovic
1179,2013,Samuel L Pearce
1179,2013,Derek H Arnold
1180,2013,Serge Caparos
1180,2013,Karina J Linnell
1180,2013,Andrew J Bremner
1180,2013,Jan W de Fockert
1180,2013,Jules Davidoff
1181,2013,Andrea Pavan
1181,2013,Giosuè Baggio
1182,2013,Tobias Brosch
1182,2013,Eyal Bar-David
1182,2013,Elizabeth A Phelps
1183,2013,John R Chambers
1183,2013,Barry R Schlenker
1183,2013,Brian Collisson
1184,2012,Jongmin Kim
1184,2012,Nathan Novemsky
1184,2012,Ravi Dhar
1185,2012,Jeremy P Jamieson
1185,2012,Katrina Koslov
1185,2012,Matthew K Nock
1185,2012,Wendy Berry Mendes
1186,2012,Katharina Anton-Erxleben
1186,2012,Katrin Herrmann
1186,2012,Marisa Carrasco
1187,2012,Jessica C Nelson
1187,2012,Glenn Adams
1187,2012,Phia S Salter
1188,2012,Martijn E Wokke
1188,2012,Annelinde R E Vandenbroucke
1188,2012,H Steven Scholte
1188,2012,Victor A F Lamme
1189,2012,Matthew Feinberg
1189,2012,Robb Willer
1190,2012,Jeremy A Yip
1190,2012,Stéphane Côté
1191,2012,Robert P Spunt
1191,2012,Matthew D Lieberman
1192,2012,Eran Halperin
1192,2012,Roni Porat
1192,2012,Maya Tamir
1192,2012,James J Gross
1193,2012,S Katherine Nelson
1193,2012,Kostadin Kushlev
1193,2012,Tammy English
1193,2012,Elizabeth W Dunn
1193,2012,Sonja Lyubomirsky
1194,2012,Carmit T Tadmor
1194,2012,Melody M Chao
1194,2012,Ying-yi Hong
1194,2012,Jeffrey T Polzer
1195,2012,Chris M White
1195,2012,John Antonakis
1196,2012,Richard Cook
1196,2012,Alan Johnston
1196,2012,Cecilia Heyes
1197,2012,Stefan M Herzog
1197,2012,Ralph Hertwig
1198,2012,Lindsey E Richland
1198,2012,Margaret R Burchinal
1199,2012,Pablo Briñol
1199,2012,Margarita Gascó
1199,2012,Richard E Petty
1199,2012,Javier Horcajo
1200,2012,Paula Rubio-Fernández
1200,2012,Bart Geurts
1201,2012,Shana Cole
1201,2012,Emily Balcetis
1201,2012,David Dunning
1202,2012,Wolfgang Gaissmaier
1202,2012,Gerd Gigerenzer
1203,2012,Jared E Miller
1203,2012,Laura A Carlson
1203,2012,J Devin McAuley
1204,2012,David R Kille
1204,2012,Amanda L Forest
1204,2012,Joanne V Wood
1205,2012,William Hart
1206,2012,Robin L Thompson
1206,2012,David P Vinson
1206,2012,Bencie Woll
1206,2012,Gabriella Vigliocco
1207,2012,Jennifer S Lerner
1207,2012,Ye Li
1207,2012,Elke U Weber
1208,2012,Ravi Thiruchselvam
1208,2012,Greg Hajcak
1208,2012,James J Gross
1209,2012,Helmut Leder
1209,2012,Siegrun Bär
1209,2012,Sascha Topolinski
1210,2012,Ilia Korjoukov
1210,2012,Danique Jeurissen
1210,2012,Niels A Kloosterman
1210,2012,Josine E Verhoeven
1210,2012,H Steven Scholte
1210,2012,Pieter R Roelfsema
1211,2012,Paolo Riva
1211,2012,Leonor J Romero Lauro
1211,2012,C Nathan Dewall
1211,2012,Brad J Bushman
1212,2012,David Desteno
1212,2012,Cynthia Breazeal
1212,2012,Robert H Frank
1212,2012,David Pizarro
1212,2012,Jolie Baumann
1212,2012,Leah Dickens
1212,2012,Jin Joo Lee
1213,2012,Shigehiro Oishi
1213,2012,Selin Kesebir
1214,2012,Gary D Sherman
1214,2012,Jonathan Haidt
1214,2012,Gerald L Clore
1215,2012,Dorthe Berntsen
1215,2012,Kim B Johannessen
1215,2012,Yvonne D Thomsen
1215,2012,Mette Bertelsen
1215,2012,Rick H Hoyle
1215,2012,David C Rubin
1216,2012,Rosalind M Chow
1216,2012,Jeff Galak
1217,2012,Mirta Galesic
1217,2012,Henrik Olsson
1217,2012,Jörg Rieskamp
1218,2012,Marc J Buehner
1219,2012,Kira O McCabe
1219,2012,William Fleeson
1220,2012,Matthew A Sanders
1220,2012,Steve D Shirk
1220,2012,Chris J Burgin
1220,2012,Leonard L Martin
1221,2012,Lisa Legault
1221,2012,Timour Al-Khindi
1221,2012,Michael Inzlicht
1222,2012,Daw-An Wu
1222,2012,Shinsuke Shimojo
1222,2012,Stephanie W Wang
1222,2012,Colin F Camerer
1223,2012,Zhicheng Lin
1223,2012,Sheng He
1224,2012,Christopher D Rodeheffer
1224,2012,Sarah E Hill
1224,2012,Charles G Lord
1225,2012,Karen E Adolph
1225,2012,Whitney G Cole
1225,2012,Meghana Komati
1225,2012,Jessie S Garciaguirre
1225,2012,Daryaneh Badaly
1225,2012,Jesse M Lingeman
1225,2012,Gladys L Y Chan
1225,2012,Rachel B Sotsky
1226,2012,Hugh W Dennett
1226,2012,Elinor McKone
1226,2012,Mark Edwards
1226,2012,Tirta Susilo
1227,2012,Carl F Weems
1227,2012,Brandon G Scott
1227,2012,Donice M Banks
1227,2012,Rebecca A Graham
1228,2012,Emre Demiralp
1228,2012,Renee J Thompson
1228,2012,Jutta Mata
1228,2012,Susanne M Jaeggi
1228,2012,Martin Buschkuehl
1228,2012,Lisa Feldman Barrett
1228,2012,Phoebe C Ellsworth
1228,2012,Metin Demiralp
1228,2012,Luis Hernandez-Garcia
1228,2012,Patricia J Deldin
1228,2012,Ian H Gotlib
1228,2012,John Jonides
1229,2012,Federico Rossano
1229,2012,Malinda Carpenter
1229,2012,Michael Tomasello
1230,2012,Xin Chen
1230,2012,Jay Hegdé
1231,2012,R Chris Fraley
1231,2012,Brian N Griffin
1231,2012,Jay Belsky
1231,2012,Glenn I Roisman
1232,2012,William J Matthews
1233,2012,Benjamin C Storm
1233,2012,Tara A Jobe
1234,2012,Pascale M J Engel de Abreu
1234,2012,Anabela Cruz-Santos
1234,2012,Carlos J Tourinho
1234,2012,Romain Martin
1234,2012,Ellen Bialystok
1235,2012,Floor Rink
1235,2012,Michelle K Ryan
1235,2012,Janka I Stoker
1236,2012,Jeri L Little
1236,2012,Elizabeth Ligon Bjork
1236,2012,Robert A Bjork
1236,2012,Genna Angello
1237,2012,Susan A Rose
1237,2012,Judith F Feldman
1237,2012,Jeffery J Jankowski
1238,2012,Tobias Borra
1238,2012,Ignace T C Hooge
1238,2012,Frans A J Verstraten
1239,2012,Michèle D Birtel
1239,2012,Richard J Crisp
1240,2012,Jasper H B de Groot
1240,2012,Monique A M Smeets
1240,2012,Annemarie Kaldewaij
1240,2012,Maarten J A Duijndam
1240,2012,Gün R Semin
1241,2012,K Paige Harden
1242,2012,Tara L Kraft
1242,2012,Sarah D Pressman
1243,2012,Christopher F Chabris
1243,2012,Benjamin M Hebert
1243,2012,Daniel J Benjamin
1243,2012,Jonathan Beauchamp
1243,2012,David Cesarini
1243,2012,Matthijs van der Loos
1243,2012,Magnus Johannesson
1243,2012,Patrik K E Magnusson
1243,2012,Paul Lichtenstein
1243,2012,Craig S Atwood
1243,2012,Jeremy Freese
1243,2012,Taissa S Hauser
1243,2012,Robert M Hauser
1243,2012,Nicholas Christakis
1243,2012,David Laibson
1244,2012,Erik M Altmann
1244,2012,Christian D Schunn
1245,2012,Connie Svob
1245,2012,Norman R Brown
1246,2012,Mirre Stallen
1246,2012,Carsten K W De Dreu
1246,2012,Shaul Shalvi
1246,2012,Ale Smidts
1246,2012,Alan G Sanfey
1247,2012,Vebjørn Ekroll
1247,2012,Franz Faul
1248,2012,Jonah Berger
1248,2012,Eric T Bradlow
1248,2012,Alex Braunstein
1248,2012,Yao Zhang
1249,2012,Matthias Forstmann
1249,2012,Pascal Burgmer
1249,2012,Thomas Mussweiler
1250,2012,Daniel C Molden
1250,2012,Chin Ming Hui
1250,2012,Abigail A Scholer
1250,2012,Brian P Meier
1250,2012,Eric E Noreen
1250,2012,Paul R D'Agostino
1250,2012,Valerie Martin
1251,2012,Franziska R Richter
1251,2012,Nick Yeung
1252,2012,Cassie Mogilner
1252,2012,Zoë Chance
1252,2012,Michael I Norton
1253,2012,Shaul Shalvi
1253,2012,Ori Eldar
1253,2012,Yoella Bereby-Meyer
1254,2012,Jonathan Z Berman
1254,2012,Deborah A Small
1255,2012,Jonas K Olofsson
1255,2012,Nicholas E Bowman
1255,2012,Katherine Khatibi
1255,2012,Jay A Gottfried
1256,2012,Lauren Szczurek
1256,2012,Benoît Monin
1256,2012,James J Gross
1257,2012,Lynn A Fairbanks
1257,2012,Baldwin M Way
1257,2012,Sherry E Breidenthal
1257,2012,Julia N Bailey
1257,2012,Matthew J Jorgensen
1258,2012,Lihi Segal-Caspi
1258,2012,Sonia Roccas
1258,2012,Lilach Sagiv
1259,2012,A Peter McGraw
1259,2012,Caleb Warren
1259,2012,Lawrence E Williams
1259,2012,Bridget Leonard
1260,2012,Benjamin Baird
1260,2012,Jonathan Smallwood
1260,2012,Michael D Mrazek
1260,2012,Julia W Y Kam
1260,2012,Michael S Franklin
1260,2012,Jonathan W Schooler
1261,2012,Igor Grossmann
1261,2012,Mayumi Karasawa
1261,2012,Satoko Izumi
1261,2012,Jinkyung Na
1261,2012,Michael E W Varnum
1261,2012,Shinobu Kitayama
1261,2012,Richard E Nisbett
1262,2012,Jan W Brascamp
1262,2012,Randolph Blake
1263,2012,Neil Brewer
1263,2012,Nathan Weber
1263,2012,David Wootton
1263,2012,D Stephen Lindsay
1264,2012,Tali Sharot
1264,2012,Stephen M Fleming
1264,2012,Xiaoyu Yu
1264,2012,Raphael Koster
1264,2012,Raymond J Dolan
1265,2012,Marcel Zentner
1265,2012,Klaudia Mitura
1266,2012,Monica Melby-Lervåg
1266,2012,Arne Lervåg
1266,2012,Solveig-Alma Halaas Lyster
1266,2012,Marianne Klem
1266,2012,Bente Hagtvet
1266,2012,Charles Hulme
1267,2012,David A Bridwell
1267,2012,Ramesh Srinivasan
1268,2012,Min Zhao
1268,2012,Leonard Lee
1268,2012,Dilip Soman
1269,2012,Oscar Ybarra
1269,2012,David Seungjae Lee
1269,2012,Richard Gonzalez
1270,2012,Gabrielle S Adams
1270,2012,Francis J Flynn
1270,2012,Michael I Norton
1271,2012,Katharina Kircanski
1271,2012,Matthew D Lieberman
1271,2012,Michelle G Craske
1272,2012,Jacquie D Vorauer
1273,2012,Xiaoqing Hu
1273,2012,J Peter Rosenfeld
1273,2012,Galen V Bodenhausen
1274,2012,Michael W Weiss
1274,2012,Sandra E Trehub
1274,2012,E Glenn Schellenberg
1275,2012,Melanie Rudd
1275,2012,Kathleen D Vohs
1275,2012,Jennifer Aaker
1276,2012,Karyn L Lewis
1276,2012,Sara D Hodges
1276,2012,Sean M Laurent
1276,2012,Sanjay Srivastava
1276,2012,Gina Biancarosa
1277,2012,Adam Grant
1277,2012,Jane Dutton
1278,2012,Matthew S Cain
1278,2012,Edward Vul
1278,2012,Kait Clark
1278,2012,Stephen R Mitroff
1279,2012,Charles F Emery
1279,2012,Deborah Finkel
1279,2012,Nancy L Pedersen
1280,2012,Paul R Sackett
1280,2012,Nathan R Kuncel
1280,2012,Adam S Beatty
1280,2012,Jana L Rigdon
1280,2012,Winny Shen
1280,2012,Thomas B Kiger
1281,2012,Robert Hepach
1281,2012,Amrisha Vaish
1281,2012,Michael Tomasello
1282,2012,Stephan G Boehm
1282,2012,Werner Sommer
1283,2012,Mark Tarrant
1283,2012,Raff Calitri
1283,2012,Dale Weston
1285,2012,Michaela Dewar
1285,2012,Jessica Alber
1285,2012,Christopher Butler
1285,2012,Nelson Cowan
1285,2012,Sergio Della Sala
1286,2012,K Lee Raby
1286,2012,Dante Cicchetti
1286,2012,Elizabeth A Carlson
1286,2012,J J Cutuli
1286,2012,Michelle M Englund
1286,2012,Byron Egeland
1287,2012,Timothy J Pleskac
1288,2012,Gary W Evans
1288,2012,Pilyoung Kim
1289,2012,Riccardo Fusaroli
1289,2012,Bahador Bahrami
1289,2012,Karsten Olsen
1289,2012,Andreas Roepstorff
1289,2012,Geraint Rees
1289,2012,Chris Frith
1289,2012,Kristian Tylén
1290,2012,David A Rosenbaum
1291,2012,Verena Conrad
1291,2012,Marco Pino Vitello
1291,2012,Uta Noppeney
1292,2012,Gretchen B Chapman
1292,2012,Meng Li
1292,2012,Jeffrey Vietri
1292,2012,Yoko Ibuka
1292,2012,David Thomas
1292,2012,Haewon Yoon
1292,2012,Alison P Galvani
1293,2012,Ross E O'Hara
1293,2012,Frederick X Gibbons
1293,2012,Meg Gerrard
1293,2012,Zhigang Li
1293,2012,James D Sargent
1294,2012,Núria Sebastián-Gallés
1294,2012,Bàrbara Albareda-Castellot
1294,2012,Whitney M Weikum
1294,2012,Janet F Werker
1295,2012,Philip A Gable
1295,2012,Bryan D Poole
1296,2012,Judith M Harackiewicz
1296,2012,Christopher S Rozek
1296,2012,Chris S Hulleman
1296,2012,Janet S Hyde
1297,2012,Valerie M Beck
1297,2012,Andrew Hollingworth
1297,2012,Steven J Luck
1298,2012,Dana Schneider
1298,2012,Rebecca Lam
1298,2012,Andrew P Bayliss
1298,2012,Paul E Dux
1299,2012,Benjamin A Converse
1299,2012,Jane L Risen
1299,2012,Travis J Carter
1300,2012,Martin M Monti
1300,2012,Lawrence M Parsons
1300,2012,Daniel N Osherson
1301,2012,Michael A Sayette
1301,2012,Kasey G Creswell
1301,2012,John D Dimoff
1301,2012,Catharine E Fairbairn
1301,2012,Jeffrey F Cohn
1301,2012,Bryan W Heckman
1301,2012,Thomas R Kirchner
1301,2012,John M Levine
1301,2012,Richard L Moreland
1304,2012,Elinor Amit
1304,2012,Joshua D Greene
1306,2012,Markus Jokela
1307,2012,Alison Ledgerwood
1307,2012,Shannon P Callahan
1308,2012,Elena Salillas
1308,2012,Nicole Y Y Wicha
1309,2012,Robert S Siegler
1309,2012,Greg J Duncan
1309,2012,Pamela E Davis-Kean
1309,2012,Kathryn Duckworth
1309,2012,Amy Claessens
1309,2012,Mimi Engel
1309,2012,Maria Ines Susperreguy
1309,2012,Meichu Chen
1310,2012,Thomas E Fuller-Rowell
1310,2012,Gary W Evans
1310,2012,Anthony D Ong
1311,2012,Krishna Savani
1311,2012,Aneeta Rattan
1312,2012,Julia B Bear
1312,2012,Linda Babcock
1313,2012,Kimberly A Wade-Benzoni
1313,2012,Leigh Plunkett Tost
1313,2012,Morela Hernandez
1313,2012,Richard P Larrick
1314,2012,Eugenio Parise
1314,2012,Gergely Csibra
1315,2012,Frederick Verbruggen
1315,2012,Rachel Adams
1315,2012,Christopher D Chambers
1316,2012,Nathalie N Bélanger
1316,2012,Timothy J Slattery
1316,2012,Rachel I Mayberry
1316,2012,Keith Rayner
1317,2012,Jamie B Luguri
1317,2012,Jaime L Napier
1317,2012,John F Dovidio
1318,2012,Cameron Anderson
1318,2012,Michael W Kraus
1318,2012,Adam D Galinsky
1318,2012,Dacher Keltner
1319,2012,Matthew R Longo
1319,2012,Catherine Long
1319,2012,Patrick Haggard
1320,2012,Matthew Feinberg
1320,2012,Robb Willer
1320,2012,Olga Antonenko
1320,2012,Oliver P John
1321,2012,Johannes Ullrich
1321,2012,Elmar Schlüter
1322,2012,M Stirrat
1322,2012,D I Perrett
1323,2012,Jeremy M Wolfe
1324,2012,Elizabeth Yeater
1324,2012,Geoffrey Miller
1324,2012,Jenny Rinehart
1324,2012,Erica Nason
1325,2012,Katherine L Milkman
1325,2012,Modupe Akinola
1325,2012,Dolly Chugh
1326,2012,Marie Mazerolle
1326,2012,Isabelle Régner
1326,2012,Pauline Morisset
1326,2012,François Rigalleau
1326,2012,Pascal Huguet
1327,2012,N Pontus Leander
1327,2012,Tanya L Chartrand
1327,2012,John A Bargh
1328,2012,Bernadette von Dawans
1328,2012,Urs Fischbacher
1328,2012,Clemens Kirschbaum
1328,2012,Ernst Fehr
